sku_id,sku_description,client_id,lot_number,storage_req,unit_of_measure,length,width,height,weight
DJDR2RYOYPK,Luxury Bamboo Pillow (King / 1 Pillow),DVR,NA,Regular,EA,7.01,7.05,17.36,4.94
DIK77PH0XEJ,LiteMark Durable 3 Inch Dog Paw Print D,DVR,NA,Regular,EA,13,9,0.1,0.15
DPFKWVQHGWH,Plugable USB-C Triple Display Docking S,DVR,NA,Regular,EA,4.7,8,4.9,2.4
DR1SXUT5XA0,Omega  Probiotic Sprinkles for Dogs (D,DVR,NA,Regular,EA,3.15,4.17,5.04,0.34
DYH2IIGU326,Pumpkin Noochies+ Organic Dog Cookies (,DVR,NA,Regular,EA,2.13,6.02,7.17,0.52
D4BRU81BM9Z,Berberine HCl 500mg (120 Vegecaps) Non-,DVR,NA,Regular,EA,2.4,2.4,4.5,0.2
D7CA6716UZ8,PQQ 20mg 120,DVR,NA,Regular,EA,1.4,2.1,3.7,0.2
DG9JPKNE5PI,Curcu-Gel Ultra 650 mg BCM-95 Enhanced,DVR,NA,Regular,EA,2.8,2.8,5.1,1.1
DL99QJTUIVD,Prostate Plus (60 Softgels),DVR,NA,Regular,EA,1.75,1.75,3.25,0.25
D7DADSW192B,First Aid Silver Gel: pH Balanced Silve,DVR,NA,Regular,EA,3.5,5,1.88,0.62
D9CVJF7BO2Z,First Aid Silver Gel Four (4) pH Balanc,DVR,NA,Regular,EA,5,4,5.5,1.25
DVP76WN02TM,Colloidal Silver Solution Triple Streng,DVR,NA,Regular,EA,2.75,2.75,7.5,1.1
DZ27721DSOW,NA,DVR,NA,Regular,EA,6.75,2.75,2,0.29
D25IDNZZK8X,HOLOSUN - HS403R Micro Reflex Red Dot S,DVR,NA,Regular,EA,8.7,5.39,3.74,0.84
D3H85MVEI3Y,Vortex Optics Tactical 30mm Riflescope,DVR,NA,Regular,EA,2.8,2.1,1.2,0.2
D5UA458TTJG,Spyderco Tenacious Folding Utility Pock,DVR,NA,Regular,EA,6.4,2.5,1,0.25
D6WQ1U6NVCD,HOLOSUN HE509T Red Dot Sight.2 MOA Dot.,DVR,NA,Regular,EA,7.5197,5.4724,3.8189,0.61
D7GJXGUFWQM,Walker's Razor Slim Electronic Muff - P,DVR,NA,Regular,EA,10.5,8,4.3,0.9
D8I2PBKBCWN,Vaultek LifePod Secure Waterproof Trave,DVR,NA,Regular,EA,5,7.2,11.6,3.5
D8QDY2I84DJ,HOLOSUN - HS507K-X2 Classic Multi Retic,DVR,NA,Regular,EA,4.7244,3.5827,3.2283,0.45
D9CY75NBVHF,HOLOSUN - HM3X Flip to Side 3x Red Dot,DVR,NA,Regular,EA,6.7,3.7,3.6,1.05
DBII1TFHBYB,Walker's Razor Slim Electronic Muff - K,DVR,NA,Regular,EA,10.2,8,2.5,0.95
DBR2L1HLZAJ,Spyderco Delica 4 Lightweight Signature,DVR,NA,Regular,EA,1,3,7.5,0.25
DCU97HEJU69,Vortex Optics Precision Extended Cantil,DVR,NA,Regular,EA,7.7,3.3,3.3,0.7
DDIR0R75RMB,HOLOSUN HS512C,DVR,NA,Regular,EA,4.7244,3.7008,3.189,0.89
DDP2G3OWUNM,"SPYDERCO C11 DELICA 3"" BLACK/COMBINATION",DVR,NA,Regular,EA,6.4,2.5,1,0.25
DE2XCMIH794,Spyderco CENTOFANTE 3 Prestige Folding,DVR,NA,Regular,EA,6.4,2.6,1,0.1
DGOPC7FADPR,HOLOSUN - HS507C-X2 Classic Multi Retic,DVR,NA,Regular,EA,5,4,3,0.6
DGRYFL6VXQ5,Spyderco Delica 4 Lightweight Signature,DVR,NA,Regular,EA,1.06,2.4,6.42,0.22
DIG50CNLVVS,Black Rifle Coffee Rounds (Beyond Black,DVR,NA,Regular,EA,3.9,3.9,5.9,0.45
DNALMCMV1UV,HOLOSUN HE503CU-GR Elite,DVR,NA,Regular,EA,3.07,3.74,4.76,0.33
DPW8YZSKRQV,Vaultek VLP20-SD LifePod Safe Special E,DVR,NA,Regular,EA,5,11,14.3,6
DQW5USPZI2J,Vaultek VLP20-DR LifePod Safe (Guard Re,DVR,NA,Regular,EA,14,4.5,11,5.29
DSM1ZGQGENO,HOLOSUN HE510C-GR Elite,DVR,NA,Regular,EA,8.937,4.3307,3.2677,0.88
DUKJCXHYB8Q,HOLOSUN HE508T-X2 Elite Multi Reticle R,DVR,NA,Regular,EA,3.15,3.82,4.96,0.53
DWU4NHJPWG5,Spyderco Persistence Value Folding Knif,DVR,NA,Regular,EA,6.4,2.6,0.9,0.2
DXEULGL9W4Y,HOLOSUN - HS407K-X2 Classic Open Reflex,DVR,NA,Regular,EA,7.05,5.08,3.9,0.44
DXVO9KEKIJQ,HOLOSUN Elite 2 MOA Dot Night Vision Co,DVR,NA,Regular,EA,3.25,3.75,4.75,0.8
DXXC4T2YPBX,HOLOSUN - HS503CU Paralow Solar Micro R,DVR,NA,Regular,EA,4.7,3.5,3,0.4
DYIRDEFM7R9,Walkers GWPRSEMMCCG Razor Slim Electron,DVR,NA,Regular,EA,10.5512,8.1102,4.0157,0.98
DZ6P1HPBKYJ,Vaultek VLP20-BK LifePod Safe (Black),DVR,NA,Regular,EA,4.3,11,14,6
DFR16OK72KZ,SNOOZ White Noise Sound Machine - Real,DVR,NA,Regular,EA,8,8,5,2
DLFL2CU5H5E,SNOOZ White Noise Sound Machine - Real,DVR,NA,Regular,EA,7.5,4.8,7.5,1.6
D7DUZ9D06J4,Wire Hangers Bulk - 100 White Metal Han,DVR,NA,Regular,EA,2.09,12.4,14.96,5.69
DZ6PNRLNOLR,Habitrol Nicotine Gum 2mg MINT (384 Pie,DVR,NA,Regular,EA,4.37,4.41,4.72,1.26
D99R8NRHSCT,Sween Moisturizing Cream. 12 Oz. Jar,DVR,NA,Regular,EA,3.23,3.58,3.66,0.71
D2Q65HADMPZ,Nature Bound 19 PC Outdoor Explorer Kit,DVR,NA,Regular,EA,10.5,2.5,7,0.03
D3DS33PBS60,Anywhere Ball - Kids Foam Soccer Ball -,DVR,NA,Regular,EA,9,5,11,0.43
DHG2HOCD1AR,Ask Einstein Booster Packs - Works with,DVR,NA,Regular,EA,1.5,4.5,7,0.31
DKNR2U1SE31,Flight Line Kids 10 Foot Play Parachute,DVR,NA,Regular,EA,5.25,12.5,9.75,1.1
DO35NQRYYVA,Nature Bound Ant Treehouse Habitat Kit,DVR,NA,Regular,EA,12,1.75,9,0.13
DVKZHRPOH1E,Kids First Chemistry Set Science Kit (D,DVR,NA,Regular,EA,5.5,5.5,9,0.15
DXEHELW35E9,Flight Line Kids 8 Foot Play Parachute,DVR,NA,Regular,EA,7,10.7,2.4,0.7
DY3GVF7NPNT,Anywhere Disc - Kids Foam Flying Disc -,DVR,NA,Regular,EA,9.5,1,11.5,0.04
D67EQIXI4MY,Bug Hunter Set (Default Title),DVR,NA,Regular,EA,4.88,7.8,9.8,1.2
DGNZ8XUFBYF,Home Buddy Clear Ice Ball Maker,DVR,NA,Regular,EA,8.75,5,7.75,2.95
DNG3PKRZSQ3,Shea Healing Cream (Lavender  Peppermi,DVR,NA,Regular,EA,1.42,1.89,4.29,0.15
D2GQHD0W21J,Bedoyecta Children's Chewables. 50 Coun,DVR,NA,Regular,EA,1.93,3.62,3.94,0.15
DUI6QQT6IH2,Tepezcohuite Oil Aceite 4oz/120ml Natur,DVR,NA,Regular,EA,2.8,3.4,5,0.2
DYR1OKWT897,Whole Chile De Arbol. 3 Ounce - Mexican,DVR,NA,Regular,EA,3.2,6.9,9.8,0.45
D4AXR9ARN4I,Tulsi Rama (Cut  Sifted) Size: 1 LBS,DVR,NA,Regular,EA,4.37,11.69,11.89,0.99
D9AWHCKHPU0,Red Clover (Cut  Sifted) Size: 4 Oz (1,DVR,NA,Regular,EA,5,2,7,0.25
DH89CUJ4U2R,Elderberry Whole Size: 1 LBS,DVR,NA,Regular,EA,8,3.5,10,1
DMPO1QSZG3K,Mullein Leaf (Cut  Sifted). European W,DVR,NA,Regular,EA,11.5,7,3,0.25
DMV2X2CU5V4,ASHWAGANDHA CUT  SIFTED Size: 1 LBS,DVR,NA,Regular,EA,1.69,8.46,10.91,1.1
DPBRTEZGRH6,Rose Petals Dried Size: 8 Oz (227 g),DVR,NA,Regular,EA,3.03,9.49,11.97,0.5
DQWG9ENZP33,Strap Attachment Clips for Cube GPS Tra,DVR,NA,Regular,EA,0.59,4.41,7.56,0.07
D1JPXKNNN5G,Wendy Youth - 12/31 / Cheetah,DVR,NA,Regular,EA,12.2,6.3,4.33,0.53
D4W0I39FZ2Q,WiseWater Diaper Bag Backpack with Auto,DVR,NA,Regular,EA,2.01,11.97,16.02,3.09
D5E13A0PWPO,Wally Free - 11/44 / Natural Beige,DVR,NA,Regular,EA,13.78,7.48,5,0.95
D5N1N60C4PN,Welsh Grip - 10/43 / Dark Grey,DVR,NA,Regular,EA,13.78,7.48,5,0.63
D80IRDF1ZZD,Wally Sox Micro - 9/42 / Moonlit Ocean,DVR,NA,Regular,EA,13.78,7.48,5,0.9
DEU1I61OTY4,Wendy Sparkling - 7/38 / Sparkling Crea,DVR,NA,Regular,EA,12.2,6.3,4.33,1
DG3TFDVEKWD,Lena - 8/39 / Natural Aqua Haza,DVR,NA,Regular,EA,12.2,6.3,4.33,0.87
DHNDDBNSH2R,Bed Bug Killer. Lice. Roach. Flea. and,DVR,NA,Regular,EA,12.6,5.51,5.51,8.49
DIW0Y9LPZ1K,Wally Chambray - 13/46 / CastleRock,DVR,NA,Regular,EA,13.8,7.5,5,1.02
DLI1YIH5H57,AUTO REBOUND AB ROLLER WHEEL (Default T,DVR,NA,Regular,EA,8.5,5.25,10,2.35
DMORH0Z0PLJ,Wendy Sparkling - 8/39 / Sparkling Blac,DVR,NA,Regular,EA,12.2,6.3,4.33,0.9
DNFDA956OJA,Wally Sox Fuse - 7/40 / Black White,DVR,NA,Regular,EA,13.78,7.48,5,0.8
DOBK0764EUV,Pull Up Band: XS,DVR,NA,Regular,EA,1.89,2.72,10.55,0.26
DOLDF16680I,Wally Funk - 8/41 / Camo DK Grey,DVR,NA,Regular,EA,13.78,7.48,5,0.9
DOWYQAQHDXM,Cooling Mattress Protector  - (Queen),DVR,NA,Regular,EA,10,8.5,4,2.6
DQIVKN2LWWF,Wendy Linen - 10/41 / Chambray Off Blac,DVR,NA,Regular,EA,6.3,4.33,12.2,0.8
DRHYYBNNQM9,Wendy Stretch - 10/41 / Sparkling Sky B,DVR,NA,Regular,EA,10,7,3.5,1
DT1ZDUZR0GC,Wally Free - 11/44 / Natural Blue,DVR,NA,Regular,EA,13.78,7.48,5,0.95
DU10T98E6WE,Wally Stretch - 12/45 / Fleece Navy Whi,DVR,NA,Regular,EA,13.78,7.48,5,0.95
DUDAGIV3QSB,Wendy Jungle - 6/37 / Cheetah Grey,DVR,NA,Regular,EA,4.7,10.3,10.15,0.67
DVQAATUHJD6,Wally Free - 10/43 / Natural Blue,DVR,NA,Regular,EA,13.78,7.48,5,0.95
DWGVZO1MJ6C,Wally Free - 12/45 / Natural Blue,DVR,NA,Regular,EA,13.5,10,5,1
DXZ856GQ6I2,Wendy Youth - 13/32 / White Leopard,DVR,NA,Regular,EA,12.2,6.3,4.33,0.53
DZGFESISQVT,Wally Sox Micro - 10/43 / Woodland Camo,DVR,NA,Regular,EA,13.78,7.48,5,0.9
DZ7S7CO05KI,Yellow Mountain Imports Japanese MJ Set,DVR,NA,Regular,EA,4.96,11.73,14.68,8.64
DO9Q4W1A9FM,The Perfect Planner by BK. Undated Plan,DVR,NA,Regular,EA,0.87,5.83,8.35,0.99
DRCCGQCW40R,Scruffy Paws Kidney-Vitalize Chews (3oz,DVR,NA,Regular,EA,3,3,3.5,0.25
DG87WAX4UKZ,AirPhysio Oscillating Positive Expirato,DVR,NA,Regular,EA,5,2.5,1.75,0.3
DQAJBXHZA8Y,8 Pack Liquid Chalk Markers - 3mm (3mm,DVR,NA,Regular,EA,3.8,5,0.6,0.26
DX1Z1OYVR5S,PDX READING SPECIALIST 6 PACK DRY ERASE,DVR,NA,Regular,EA,0.43,10.51,14.02,0.52
D7I10MMYXQ8,Studebaker Walkabout Personal Stereo Ca,DVR,NA,Regular,EA,5.25,5.25,2.25,0.71
DBF9MPTZ1V5,Studebaker SB6085TE Floor Stand Turntab,DVR,NA,Regular,EA,22.5,24,11.5,25.13
DG81C9BAHQJ,Hello Kitty Kt5246 Hello Kitty Cupcake,DVR,NA,Regular,EA,13,12,5,4.2
DUHDJI5022P,Studebaker Sb3703bwa Black And White Jo,DVR,NA,Regular,EA,2.1,7.7,9.9,0.6
DV0K83B0MCK,Sleeping Hello Kitty Alarm Clock Radio,DVR,NA,Regular,EA,5.5,10,8.5,1.15
D2S106WN5YU,Pet 'n Shape All Natural USA CHUNX Beef,DVR,NA,Regular,EA,3.6,6.5,13,1.05
DKDMIOO3LLM,Pet 'n Shape Chik'n Hide Twists. Small.,DVR,NA,Regular,EA,2.5,7.2,9.4,1.1
DPHJAN46ZJP,Pet 'n Shape American Patties Premium B,DVR,NA,Regular,EA,1.9,7.7,7.7,1.05
DRZCNUGIND3,Pet 'n Shape All Natural Chik 'n Rice D,DVR,NA,Regular,EA,4.72,4.72,6.1,1.26
DXEZ3DW6EEZ,Pet 'n Shape All Natural Chik 'n Biscui,DVR,NA,Regular,EA,4.8,4.84,6.14,1.26
D1IKA6500VX,Magnetic Single Chore Chart - Sketch (M,DVR,NA,Regular,EA,0.25,11,14,0.64
DX6P2PYM6NX,Magnetic Single Chore Chart - Sketch (B,DVR,NA,Regular,EA,0.25,14,11,0.58
DM1KFQVKMUO,Preschool Magnetic Chore Chart Kit - Da,DVR,NA,Regular,EA,11.5,1,14.25,1.35
D7QE55IP0WL,Chain and Hook Assembly,DVR,NA,Regular,EA,2.7,4.9,8.3,3.35
D8D2627OXMQ,"Meal Planner Notepad - Magnetic - 7""x10",DVR,NA,Regular,EA,0.25,6.9,9.9,0.7
D9T69181SVI,Pecan Nation Cinnamon Roast Pecan Halve,DVR,NA,Regular,EA,5.5,1.5,8.75,0.22
DAIU4YS6YBB,Pecan Nation Maple Glazed Pecan Pieces.,DVR,NA,Regular,EA,2.48,7.01,7.4,1.06
DJOLO3FZYGJ,Pecan Nation Maple Glazed Pecan Nut Pie,DVR,NA,Regular,EA,5.5,1.5,8.75,0.27
DT09W3C8XOT,Pecan Nation Cinnamon Roast Pecan Nut H,DVR,NA,Regular,EA,2.13,6.73,8.82,1.03
D8CK6HO1TIP,Janome 2212 Sewing Machine,DVR,NA,Regular,EA,9.02,13.5,18.5,14.15
D3BSU0WQ1FE,Lumbar Support Belt Lumbosacral Back Br,DVR,NA,Regular,EA,2.95,13.43,14.57,0.88
D148ZUQEI3L,Men's Perfect Multi from Purity Product,DVR,NA,Regular,EA,2.48,2.52,4.41,0.31
D9LV08LLG0Z,Ultimate H.A. Formula,DVR,NA,Regular,EA,2,2,4,0.22
DGBHB7NUOOZ,Purity Products - B-12 Energy BerryMelt,DVR,NA,Regular,EA,2.8,1.9,3.6,0.5
DSJOPG2IJMP,Muscle Accelerator by Purity Products -,DVR,NA,Regular,EA,1.85,1.93,4.65,0.15
D3D5NVWFQQH,Portable Bathtub by Homefilos. Japanese,DVR,NA,Regular,EA,17.6,9.8,7.8,7.75
D43S0EF70XO,Portable Bathtub by Homefilos. Japanese,DVR,NA,Regular,EA,17.8,10.1,6.8,6.6
DGSPIYOMUW9,Wally Chambray (V) - 11/44 / Grey,DVR,NA,Regular,EA,13.78,7.48,5,1.3
DR3Q76CJ6AU,Hey Dude Women's Wendy L Linen Iron. Si,DVR,NA,Regular,EA,4.33,12.2,6.3,1.05
DEPH9I2TMIS,MyGift 3-Tier Black Metal and Bamboo Fr,DVR,NA,Regular,EA,2.5,8.9,33.4,5.45
DHAUCS7ONTZ,MyGift Under-the-Sink Bathroom Quality,DVR,NA,Regular,EA,3.31,13.86,26.38,4.37
DKVMI990S1Y,MyGift 6-Pair Modern Sleek Black Metal,DVR,NA,Regular,EA,2.17,9.02,26.69,4.98
DO4FFB50ZCB,MyGift Chrome-Plated 5 Bar Towel Stand,DVR,NA,Regular,EA,2.2,9.9,34.2,5.8
DSIBI8VLELE,MyGift 4-Tier Whitewashed Wood Stair Sh,DVR,NA,Regular,EA,5.5,6.1,30.4,8.1
DMUAZX0FJR2,Positioning Bed Pad with Handles. Incon,DVR,NA,Regular,EA,2.68,9.45,11.93,1.52
D14AYMZDFFN,Wendy Rise Print - 7/38 / Herringbone,DVR,NA,Regular,EA,12.2,6.3,4.3,0.92
D1KGMVR0WB5,Wally Canvas - 8/41 / Natural Blue,DVR,NA,Regular,EA,13.78,7.48,5,0.95
D1RETSFKEHM,Wally Free - 13/46 / Natural Blue,DVR,NA,Regular,EA,11.5,7,3,0.8
D2C8IRX0VF4,Hugo Stretch - 10/43 / Beige,DVR,NA,Regular,EA,13.8,7.5,5,0.95
D2WDU2J49BC,Wendy - 9/40 / Sparkling Gold,DVR,NA,Regular,EA,13.78,7.48,5,1
D363RRLUWZB,Wally Chambray - 13/46 / Frost Grey,DVR,NA,Regular,EA,5,13.78,7.48,1.02
D3P6BFQW7KM,Wendy - 7/38 / Camo,DVR,NA,Regular,EA,3.6,10.45,10.35,0.71
D4822AF9SHT,Hey Dude Men's Wally Sox Moonlit Ocean.,DVR,NA,Regular,EA,13.78,7.48,5,0.9
D4A1JXHLEQX,Wally Storm - 9/42 / Jet Black,DVR,NA,Regular,EA,13.78,7.48,5,1.3
D4XKQ4JZJQZ,Hey Dude Men's Wally B Sox Grey. Size 9,DVR,NA,Regular,EA,12.1,10.85,4.05,0.89
D6D9DVDS101,Hey Dude Men's Wally Stretch Black. Siz,DVR,NA,Regular,EA,13.78,7.48,5,0.95
D6UYFDMPNKL,Hey Dude Men's Wally Stretch Fleece Gre,DVR,NA,Regular,EA,13.78,7.48,5,0.95
D7272E51U49,Wally Free - 11/44 / Sox Metal,DVR,NA,Regular,EA,12,8,4,2
D75ARSKTLV4,Wally Recycled Leather - 8/41 / Coffee,DVR,NA,Regular,EA,13.78,7.48,5,1.4
D7ANYPK2RXX,Lexi - 8/39 / Leopard Beige,DVR,NA,Regular,EA,12.2,6.3,4.33,0.9
D7I6JIOBTUU,Hey Dude Men's Wally B Stretch Black Me,DVR,NA,Regular,EA,5,13.78,7.48,0.92
D7J5X0U9CEX,Wally Funk - 11/44 / Magnetite,DVR,NA,Regular,EA,13.78,7.48,5,1.5
D7XJ2YDPWXF,Hey Dude Women's Karina Breeze Miami Vi,DVR,NA,Regular,EA,10,8,4,0.75
D86ZLWTXJP5,Wally Sox Classic (10/43 / Beige),DVR,NA,Regular,EA,5,13.78,7.48,0.87
D8XB05S1CAT,Hey Dude Men's Wally Linen Iron. Size 1,DVR,NA,Regular,EA,13.78,7.48,5,1.2
D919EFTXUL4,Hey Dude Men's Wally Stretch Beige. Siz,DVR,NA,Regular,EA,5,13.78,7.48,0.95
DAEER311UUJ,Wendy Tie Dye - 7/38 Tie Dye Navy Pink,DVR,NA,Regular,EA,12.2,6.3,4.3,0.87
DASXC5GDQY2,Hey Dude Women's Karina Breeze Blue Tro,DVR,NA,Regular,EA,12.2,6.3,4.3,0.9
DB72YQKJBVF,Welsh - 11/44 / Ocean,DVR,NA,Regular,EA,13.8,7.5,5,1.1
DC1SQQSHADZ,Wally Storm - 13/46 / Black Neon,DVR,NA,Regular,EA,5,13.78,7.48,1.34
DCBTDDIXOWQ,Wendy Sparkling - 9/40 / Sparkling Mint,DVR,NA,Regular,EA,12.2,6.3,4.33,0.85
DCJI39W2LIV,Hey Dude Men's Wally L Stretch Steel. S,DVR,NA,Regular,EA,13.78,7.48,5,0.9
DDEF6V1D7K9,Wally Canvas - 9/42 / Natural Blue,DVR,NA,Regular,EA,13.78,7.48,5,0.95
DECI3VYFK08,Wally Funk - 9/42 / Forest,DVR,NA,Regular,EA,13.78,7.48,5,0.9
DEHSTU9X4JU,Wally Stretch - 11/44 / Fleece Stone Wh,DVR,NA,Regular,EA,5,13.78,7.48,0.95
DERXLHPPVZN,Wally Sox Micro - 13/46 / Moonlit Ocean,DVR,NA,Regular,EA,13.78,7.48,5,0.9
DESXMU4JZOS,Wally Youth Sox - 1/33 / Ocean Blue,DVR,NA,Regular,EA,12.2,6.3,4.33,0.9
DEUC2JUL9EF,Wendy Boho - 9/40 / Pink Beige,DVR,NA,Regular,EA,4.3,12.2,6.3,0.75
DF3Z5X5RUDM,Hey Dude Women's Wendy Boho Grey. Size,DVR,NA,Regular,EA,12.2,6.3,4.3,0.87
DG7MH0GODW4,Wally Recycled Leather - 13/46 / Coffee,DVR,NA,Regular,EA,13.78,7.48,5,1.4
DH00WFLBVAS,Wally Funk - 12/45 / Camo DK Grey,DVR,NA,Regular,EA,13.78,7.48,5,0.9
DH1QNBV58V9,Wally Youth - 5/37 / Stone,DVR,NA,Regular,EA,12.2,6.3,4.33,0.9
DHMS8EGT2Q8,Hey Dude Men's Wally Stretch Black. Size-11/44,DVR,NA,Regular,EA,13.78,7.48,5,0.95
DHQNBOB5GYR,Hey Dude Men's Wally Woven Funk ETNO Lo,DVR,NA,Regular,EA,13.78,7.48,5,1.19
DIGFCDY8Y0I,Wally Free - 12/45 / Night,DVR,NA,Regular,EA,13.8,7.5,5,1.2
DIYDBCD9GYN,Wendy Jungle - 10/41 / Jungle Grey,DVR,NA,Regular,EA,12.2,6.3,4.33,0.85
DJUPBZLBPMH,Wally Hawk - 13/46 / Sahara,DVR,NA,Regular,EA,13.78,7.48,5,1.3
DK80PEQHOQ8,Wally Chambray - 8/41 / Frost Grey,DVR,NA,Regular,EA,5,13.78,7.48,1.02
DKLGTAN5X68,Wally Chambray - 14/47 / Black,DVR,NA,Regular,EA,13.78,7.48,5,1.02
DKPNMSGR2E6,Wendy Rise - 7/38 / Black,DVR,NA,Regular,EA,4.35,11.95,11,0.89
DLPH1DLVJZ3,Wally Sox Micro - 12/45 / Moonlit Ocean,DVR,NA,Regular,EA,13.78,7.48,5,0.9
DLXJ0HVZHHS,Wally Youth Sox - 5/37 / Sharkskin,DVR,NA,Regular,EA,12.2,6.3,4.33,0.9
DM92ETIQJC4,Wally Chambray - 10/43 / Black,DVR,NA,Regular,EA,13.78,7.48,5,1.02
DMPZEYETTR5,Wally Hawk - 12/45 / Sage,DVR,NA,Regular,EA,13.78,7.48,5,1.3
DN301ANZXP9,Wally Youth Stretch - 6/38 / Sage,DVR,NA,Regular,EA,12.2,6.3,4.33,0.9
DN3GT7XATWQ,Wally Stretch - 12/45 / Fleece Stone Wh,DVR,NA,Regular,EA,5,13.78,7.48,0.95
DNSZY0G3JA6,Wendy Rise - 11/42 / Chambray Abyss Blu,DVR,NA,Regular,EA,12.2,6.3,4.33,0.87
DNV5STFS46M,Wally Sox Classic 2 - 10/43 / Aqua,DVR,NA,Regular,EA,13.78,7.48,5,0.9
DOIWT1IIFFD,Welsh Grip - 10/43 / Navy,DVR,NA,Regular,EA,13.78,7.48,5,0.63
DOUZECPM48G,Welsh Chambray - 11/44 / Sea Blue,DVR,NA,Regular,EA,13.78,7.48,5,0.95
DP04CJAR375,Wally Sox Micro - 10/43 / Moonlit Ocean,DVR,NA,Regular,EA,13.78,7.48,5,0.9
DPJ2BXI7WMA,Wally Chambray - 11/44 / Black,DVR,NA,Regular,EA,5,13.78,7.48,0.9
DPY7I4CWZN2,Hey Dude Men's Wally Stretch Black. Siz,DVR,NA,Regular,EA,13.78,7.48,5,0.95
DQOA5CAQEQH,Wally Chambray - 10/43 / Blue Mirage,DVR,NA,Regular,EA,13.78,7.48,5,1.02
DR18ITG93S3,Hey Dude Women's Wendy Grey. Size 8,DVR,NA,Regular,EA,4,11.9,10.65,0.75
DR1C9L20NER,Wally Canvas - 13/46 / Camo,DVR,NA,Regular,EA,13.78,7.48,5,0.95
DRB0MWG452J,Wendy - 6/37 / Black,DVR,NA,Regular,EA,4.33,12.2,6.3,0.67
DRDKH9YGBIE,Wally Funk - 9/42 / Galaxy Blue,DVR,NA,Regular,EA,13.78,7.48,5,0.9
DRIZFMWEWUY,Wally Chambray - 12/45 / Black,DVR,NA,Regular,EA,13.78,7.48,5,1.02
DRVP11PUYEB,Wendy Canvas - 7/38 / Mustard Mix,DVR,NA,Regular,EA,4.33,12.2,6.3,1
DSARF87VBCB,Hey Dude Women's Wendy L Linen Iron. Si,DVR,NA,Regular,EA,12.2,6.3,4.33,0.8
DSKIDQHRWBP,Wally Youth Sox - 3/35 / Ocean Blue,DVR,NA,Regular,EA,12.2,6.3,4.33,0.9
DSY7F7LSZO6,Wendy Jungle - 11/42 / Cheetah Grey,DVR,NA,Regular,EA,4,12.1,11.35,0.8
DT0TTDBKEQ9,Wally Funk - 12/45 / Magnetite,DVR,NA,Regular,EA,13.78,7.48,5,1.5
DTKM7CLHGHJ,Thad Sox - 11/44 / Safari,DVR,NA,Regular,EA,14,8,5.25,1.2
DUBYEBAA007,Hey Dude Men's Wally L Stretch Steel. S,DVR,NA,Regular,EA,13.78,7.48,5,0.9
DUOIX4TZBDL,Hey Dude Men's Wally Funk Wool Black Az,DVR,NA,Regular,EA,13.8,7.5,5.1,0.9
DUVQXT46JER,Wendy Snake - 8/39 / Linen White,DVR,NA,Regular,EA,7,10,4,0.75
DV3PHIZTD67,Hey Dude Men's Wally Woven Funk ETNO Lo,DVR,NA,Regular,EA,13.78,7.48,5,1.41
DV501RU5H5G,Wally Hawk - 12/45 / Black,DVR,NA,Regular,EA,13.78,7.48,5,1.3
DVPMACW3H2W,Welsh Chambray - 10/43 / Sea Blue,DVR,NA,Regular,EA,13.78,7.48,5,0.95
DVQ6SJMPASK,Wendy Corduroy - 9/40 / Black,DVR,NA,Regular,EA,12.2,6.3,4.33,0.63
DWBL4QC5LJE,Wally Recycled Leather - 11/44 / Nut,DVR,NA,Regular,EA,13.78,7.48,5,1.5
DZA6CSQFSJ5,Hey Dude Men's Wally Sox Asphalt Azur.,DVR,NA,Regular,EA,14,7.5,5.375,1.35
DZZGQCLXG7O,Wally Chambray - 9/42 / Black,DVR,NA,Regular,EA,13.78,7.48,5,1.02
D4TQDSY1WFO,Wendy Linen - 6/37 / Chambray White Blu,DVR,NA,Regular,EA,12.2,6.3,4.33,0.9
D5AO40INMCU,Wally Funk - 12/45 / Galaxy Blue,DVR,NA,Regular,EA,13.78,7.48,5,0.9
D5M0Z2RRH64,Hugo Stretch - 10/43 / Grey,DVR,NA,Regular,EA,5.28,7.52,14.02,1.32
D61GXCLZISK,Wally Youth Stretch - 4/36 / Taupe,DVR,NA,Regular,EA,12.2,6.3,4.33,0.9
D63A337ZP52,Hey Dude Men's Wally Sox Loafer (14 M U,DVR,NA,Regular,EA,13.78,7.48,5,1.4
D6OTOZ8C39H,Wally Canvas - 7/40 / Camo,DVR,NA,Regular,EA,13.78,7.48,5,0.95
D79IHV9W17O,Wally Halo - 12/45 / Fitwool Grey,DVR,NA,Regular,EA,13.78,7.48,5,1.2
D8D66WBP2P8,Wendy Stretch - 8/39 / Rose,DVR,NA,Regular,EA,4.33,12.2,6.3,0.72
D9OR7RDNZH9,Wally Youth 2 - 5/37 / Steel,DVR,NA,Regular,EA,12.2,6.3,4.33,0.9
DDPO6Q7YDMF,Welsh Grip - 9/42 / Choco,DVR,NA,Regular,EA,13.78,7.48,5,0.63
DDSZYK21F1K,Wendy Tie Dye - 9/40 Tie Dye Navy Pink,DVR,NA,Regular,EA,12.2,6.3,4.3,0.87
DF9MQWQAMXE,Hugo Stretch - 12/45 / Beige,DVR,NA,Regular,EA,13.8,7.5,5,0.95
DG39WA1W2AY,Wendy Rise Print - 9/40 / Herringbone,DVR,NA,Regular,EA,12.2,6.3,4.3,1
